dv_agency;dv_platenum_station;dv_validations;dv_route;routes_per_hour;load_dt;date_hour;etl_extraction_dt;etl_load_dt;dv_agency_desc;boarding_disembark_desc
1;UKN;383;;;2/1/2024 16:11;1/1/2024 0:00;;;;Boarding
2;KΑT;41;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;KΑTΕΧΑKΗ;140;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;312;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;188;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;389;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;KΗΦΙΣΙΑ;120;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;KΟΡΩΠΙ;10;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;TΑΥΡΟΣ;140;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;293;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑTTΙKΗ;1115;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;49;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;251;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;97;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;190;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;175;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;157;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;262;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;346;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;89;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;257;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΛΙΜΟΣ;100;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;507;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;211;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;146;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;92;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;595;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΔΑΦΝΗ;273;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;191;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;276;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;116;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΕΙΡΗΝΗ;37;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;41;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΕΛΛΗΝΙKO;247;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;464;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;178;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;154;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΘΗΣΕΙΟ;183;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;199;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;98;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;95;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;351;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;375;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;1774;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΜΟΣΧΑTΟ;97;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;100;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;325;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;72;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΝΙΚΑΙΑ;80;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;167;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΟΜOΝΟΙΑ;819;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;2;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;4;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;436;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;245;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;190;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;219;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;96;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;115;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;80;;;2/1/2024 16:48;1/1/2024 0:00;;;;Boarding
