dv_agency;dv_platenum_station;dv_validations;dv_route;routes_per_hour;load_dt;date_hour;etl_extraction_dt;etl_load_dt;dv_agency_desc;boarding_disembark_desc
3;ΜΕTΑΜΟΡΦΩΣΗ;5;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;ΜΑΓΟΥΛΑ;1;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;2597;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
3;ΛΕΥKΑ;1;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;16;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;ΑΝΩ ΛΙΟΣΙΑ;5;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;ΑΘΗΝΑ;5;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;434;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;3;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;6;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
3;KΑTΩ ΑΧΑΡΝΑΙ;6;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;283;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
3;ΗΡΑKΛΕΙΟ;7;;;1/9/2024 7:49;1/9/2024 0:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;567;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΣΕΠOΛΙΑ;336;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;288;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;386;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;339;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;277;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;503;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;342;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;198;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;437;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;92;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;447;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑTTΙKΗ;1877;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;TΑΥΡΟΣ;248;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;KΟΡΩΠΙ;33;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;KΗΦΙΣΙΑ;370;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;584;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;362;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;451;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;446;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;KΑT;117;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;619;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;658;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;KΑTΕΧΑKΗ;251;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;794;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΛΙΜΟΣ;201;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;384;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΘΗΣΕΙΟ;431;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;371;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;218;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;798;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΕΛΛΗΝΙKO;521;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;78;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΕΙΡΗΝΗ;57;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;125;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;554;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;450;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΔΑΦΝΗ;562;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;710;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;233;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;372;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;450;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;256;;;1/9/2024 7:48;1/9/2024 0:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;578;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;262;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;505;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;570;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;6;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;7;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;321;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΟΜOΝΟΙΑ;815;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;359;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΝΙΚΑΙΑ;147;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;303;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;170;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΜΟΣΧΑTΟ;144;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;2081;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;364;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;231;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;277;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;163;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;1;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;238;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;190;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
4;TRAM;74;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;ΠΕΝTΕΛΗΣ;1;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;ΠΕΙΡΑΙΑΣ;3;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;3;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;ΜΕTΑΜΟΡΦΩΣΗ;3;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;ΜΑΓΟΥΛΑ;1;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;ΗΡΑKΛΕΙΟ;3;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;14;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;327;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;2;;;1/9/2024 7:49;1/9/2024 1:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;211;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;111;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΦΑΛΗΡΟ;226;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;1905;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;642;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΣΕΠOΛΙΑ;220;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;95;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;70;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;297;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΘΗΣΕΙΟ;368;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;206;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;301;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;165;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;314;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;74;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑTTΙKΗ;1251;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;463;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;259;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;TΑΥΡΟΣ;215;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;KΗΦΙΣΙΑ;336;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;474;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;287;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;336;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;KΑTΕΧΑKΗ;215;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;KΑT;90;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;265;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;KΟΡΩΠΙ;20;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;294;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
1;UKN;1740;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;466;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;335;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;178;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;636;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΕΛΛΗΝΙKO;330;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;71;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΕΙΡΗΝΗ;62;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;235;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;400;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;280;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΔΑΦΝΗ;376;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;525;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;161;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;205;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;318;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;580;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΑΛΙΜΟΣ;168;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;318;;;1/9/2024 7:48;1/9/2024 1:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;432;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;8;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;11;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΟΜOΝΟΙΑ;577;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;215;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΝΙΚΑΙΑ;121;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;226;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΜΟΣΧΑTΟ;136;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;107;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;1871;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;357;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;299;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;165;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;332;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;52;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;360;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;253;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΦΑΛΗΡΟ;219;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;199;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;221;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
4;TRAM;82;;;1/9/2024 7:49;1/9/2024 2:00;;;;Boarding
3;ΠΕΙΡΑΙΑΣ;3;;;1/9/2024 7:49;1/9/2024 2:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;2;;;1/9/2024 7:49;1/9/2024 2:00;;;;Boarding
3;ΗΡΑKΛΕΙΟ;3;;;1/9/2024 7:49;1/9/2024 2:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;2;;;1/9/2024 7:49;1/9/2024 2:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;109;;;1/9/2024 7:49;1/9/2024 2:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;423;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;2;;;1/9/2024 7:49;1/9/2024 2:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;94;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;1609;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;519;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΣΕΠOΛΙΑ;188;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;86;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;107;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;183;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;178;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΘΗΣΕΙΟ;323;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΔΑΦΝΗ;361;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;130;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;228;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;119;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;353;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;75;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑTTΙKΗ;1142;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;404;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;TΑΥΡΟΣ;173;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;KΟΡΩΠΙ;9;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;KΗΦΙΣΙΑ;325;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;460;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;261;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;268;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;KΑT;62;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
1;UKN;964;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;242;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;306;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;199;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;KΑTΕΧΑKΗ;144;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;231;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;522;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;202;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΕΛΛΗΝΙKO;323;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΕΙΡΗΝΗ;38;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;118;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;317;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;281;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;45;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;119;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;216;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;324;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;408;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;104;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΛΙΜΟΣ;100;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;480;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;383;;;1/9/2024 7:48;1/9/2024 2:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;101;;;2/9/2024 4:41;1/9/2024 3:00;;;;Boarding
2;ΝΙΚΑΙΑ;54;;;2/9/2024 4:41;1/9/2024 3:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;109;;;2/9/2024 4:41;1/9/2024 3:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;250;;;2/9/2024 4:41;1/9/2024 3:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;113;;;2/9/2024 4:41;1/9/2024 3:00;;;;Boarding
2;ΜΟΣΧΑTΟ;87;;;2/9/2024 4:41;1/9/2024 3:00;;;;Boarding
