dv_agency;dv_platenum_station;dv_validations;dv_route;routes_per_hour;load_dt;date_hour;etl_extraction_dt;etl_load_dt;dv_agency_desc;boarding_disembark_desc
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;232;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;556;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑTTΙKΗ;1866;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;662;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;336;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;TΑΥΡΟΣ;318;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;KΗΦΙΣΙΑ;301;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;685;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;412;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;465;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;KΑTΕΧΑKΗ;273;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;274;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
1;UKN;2625;;;6/4/2024 7:49;1/4/2024 1:00;;;;Boarding
2;KΟΡΩΠΙ;38;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;281;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;KΑT;142;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΛΙΜΟΣ;232;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;625;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;490;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;341;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;383;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;993;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΕΛΛΗΝΙKO;516;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;138;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΕΙΡΗΝΗ;58;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;233;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΘΗΣΕΙΟ;336;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;564;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΔΑΦΝΗ;577;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;673;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;202;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;330;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;470;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;514;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;785;;;1/4/2024 7:48;1/4/2024 1:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;591;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;9;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;3;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΟΜOΝΟΙΑ;691;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;233;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΝΙΚΑΙΑ;154;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;189;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΜΟΣΧΑTΟ;189;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;181;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;1780;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;471;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;332;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;227;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;97;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;524;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;457;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;298;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΦΑΛΗΡΟ;287;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;217;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;291;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
4;TRAM;146;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
3;ΠΕΝTΕΛΗΣ;1;;;1/4/2024 7:49;1/4/2024 2:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;3;;;1/4/2024 7:49;1/4/2024 2:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;6;;;1/4/2024 7:49;1/4/2024 2:00;;;;Boarding
3;ΑΝΩ ΛΙΟΣΙΑ;1;;;1/4/2024 7:49;1/4/2024 2:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;102;;;1/4/2024 7:49;1/4/2024 2:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;235;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;107;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;1685;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;746;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΣΕΠOΛΙΑ;255;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;100;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;148;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;514;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;494;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΘΗΣΕΙΟ;283;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;267;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;KΑTΕΧΑKΗ;195;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;336;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;301;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;191;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;544;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;348;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;TΑΥΡΟΣ;237;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;238;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;KΟΡΩΠΙ;16;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;647;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;355;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;383;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;KΑT;107;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
1;UKN;1724;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;307;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;KΗΦΙΣΙΑ;277;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;325;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑTTΙKΗ;1796;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;64;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;838;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΕΛΛΗΝΙKO;414;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;275;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΕΙΡΗΝΗ;69;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;153;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;464;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;383;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΔΑΦΝΗ;499;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;64;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;175;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;274;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;455;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;718;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΛΙΜΟΣ;155;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;657;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;532;;;1/4/2024 7:48;1/4/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;59;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;183;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;83;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;206;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;155;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;131;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
2;ΝΙΚΑΙΑ;51;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
4;TRAM;44;;;2/4/2024 7:49;1/4/2024 3:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;84;;;1/4/2024 7:48;1/4/2024 3:00;;;;Boarding
