dv_agency;dv_platenum_station;dv_validations;dv_route;routes_per_hour;load_dt;date_hour;etl_extraction_dt;etl_load_dt;dv_agency_desc;boarding_disembark_desc
2;ΑΛΙΜΟΣ;213;;;1/3/2024 7:49;1/3/2024 1:00;;;;Boarding
2;ΝΙΚΑΙΑ;36;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;77;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;129;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;64;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΜΟΣΧΑTΟ;77;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;108;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;166;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;102;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;40;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;69;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;82;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΘΗΣΕΙΟ;113;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;526;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΟΜOΝΟΙΑ;321;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΣΕΠOΛΙΑ;80;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;171;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;157;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;80;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;95;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;96;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;67;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;13;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;189;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;437;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΦΑΛΗΡΟ;68;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;78;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;79;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
4;TRAM;39;;;2/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;146;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;230;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;113;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;192;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΕΛΛΗΝΙKO;126;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
1;UKN;459;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;KΑT;42;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;KΑTΕΧΑKΗ;78;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;134;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;116;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;207;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;KΗΦΙΣΙΑ;161;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;TΑΥΡΟΣ;90;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;59;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑTTΙKΗ;426;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;28;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;198;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;81;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;251;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;85;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;92;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;80;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;12;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΕΙΡΗΝΗ;19;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;102;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;224;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;114;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΔΑΦΝΗ;120;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;204;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;82;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;119;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;206;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;257;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΛΙΜΟΣ;92;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;106;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;52;;;1/3/2024 7:49;1/3/2024 2:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;3;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΦΑΛΗΡΟ;5;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΣΕΠOΛΙΑ;1;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;7;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΟΜOΝΟΙΑ;29;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;7;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;KΑT;4;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;2;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
1;UKN;232;;;2/3/2024 7:48;1/3/2024 3:00;;;;Boarding
2;KΗΦΙΣΙΑ;8;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΕΙΡΗΝΗ;1;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΑΛΙΜΟΣ;1;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;1;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
2;ΑTTΙKΗ;4;;;1/3/2024 7:49;1/3/2024 3:00;;;;Boarding
1;UKN;162;;;2/3/2024 7:48;1/3/2024 4:00;;;;Boarding
2;ΑTTΙKΗ;8;;;2/3/2024 7:48;1/3/2024 4:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;3;;;2/3/2024 7:48;1/3/2024 4:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;3;;;2/3/2024 7:48;1/3/2024 4:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;11;;;2/3/2024 7:48;1/3/2024 4:00;;;;Boarding
1;UKN;174;;;2/3/2024 7:48;1/3/2024 5:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;9;;;2/3/2024 7:48;1/3/2024 6:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;8;;;2/3/2024 7:48;1/3/2024 6:00;;;;Boarding
2;ΣΕΠOΛΙΑ;2;;;2/3/2024 7:48;1/3/2024 6:00;;;;Boarding
2;ΦΑΛΗΡΟ;7;;;2/3/2024 7:48;1/3/2024 6:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;2;;;2/3/2024 7:49;1/3/2024 6:00;;;;Boarding
3;TΑΥΡΟΣ;4;;;2/3/2024 7:49;1/3/2024 6:00;;;;Boarding
