dv_agency;dv_platenum_station;dv_validations;dv_route;routes_per_hour;load_dt;date_hour;etl_extraction_dt;etl_load_dt;dv_agency_desc;boarding_disembark_desc
2;ΜΑΡΟΥΣΙ;561;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΦΑΛΗΡΟ;242;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΡΕΝTΗΣ;1;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;KΗΦΙΣΙΑ;601;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΜΑΓΟΥΛΑ;2;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΜΟΣΧΑTΟ;388;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;19;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΝΙΚΑΙΑ;297;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
4;TRAM;333;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;668;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;113;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;603;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;855;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;251;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;595;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;1034;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;3089;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;524;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;509;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;556;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΛΙΜΟΣ;421;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;873;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;375;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;KΑTΩ ΑΧΑΡΝΑΙ;1;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;191;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΑΘΗΝΑ;2;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑTTΙKΗ;3338;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;649;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
1;UKN;5322;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;354;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;299;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;6;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΣKΑ - ΑΧΑΡΝΑΙ;3;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;1147;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;KΑT;178;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;586;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΡΟΥΦ;1;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;593;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;204;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;1143;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;584;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;1242;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;1132;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;779;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;KΑTΕΧΑKΗ;437;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;311;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΕΛΛΗΝΙKO;844;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;1311;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;919;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;39;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;592;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;1141;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;1110;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;22;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΠΕΝTΕΛΗΣ;7;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;12;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΟΜOΝΟΙΑ;1666;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;801;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;2864;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;592;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΣΕΠOΛΙΑ;555;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;483;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;295;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;KΟΡΩΠΙ;29;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΠΕΙΡΑΙΑΣ;7;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΑΝΩ ΛΙΟΣΙΑ;4;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΔΑΦΝΗ;1127;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;703;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ;2;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;872;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΗΡΑKΛΕΙΟ;7;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;1055;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;5;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΕΙΡΗΝΗ;121;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΜΕTΑΜΟΡΦΩΣΗ;7;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;636;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;208;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;484;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;361;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;TΑΥΡΟΣ;466;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
3;ΑΣΠΡΟΠΥΡΓΟΣ;1;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;813;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;692;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΘΗΣΕΙΟ;436;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;417;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;914;;;1/5/2024 7:49;1/5/2024 0:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;390;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;717;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;1806;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;402;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΟΜOΝΟΙΑ;821;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
1;UKN;2673;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;1;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;319;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΑΘΗΝΑ;2;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΣΕΠOΛΙΑ;291;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;344;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΑΝΩ ΛΙΟΣΙΑ;2;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;KΑTΩ ΑΧΑΡΝΑΙ;1;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;102;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;194;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;290;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΠΕΝTΕΛΗΣ;3;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;291;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;KΟΡΩΠΙ;25;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΔΑΦΝΗ;572;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;16;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;736;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;465;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΜΕTΑΜΟΡΦΩΣΗ;2;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;261;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;517;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;TΑΥΡΟΣ;233;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;589;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;231;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;575;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;255;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;514;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;375;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΠΕΙΡΑΙΑΣ;2;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;25;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΕΛΛΗΝΙKO;544;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;217;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;901;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;378;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΘΗΣΕΙΟ;253;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;694;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;101;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;371;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΝΙΚΑΙΑ;157;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;2;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;319;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;1596;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;249;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;497;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;506;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;137;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;577;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΛΙΜΟΣ;248;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;244;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;KΑTΕΧΑKΗ;278;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;263;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;785;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑTTΙKΗ;1837;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;579;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;3;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
4;TRAM;149;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;468;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΕΙΡΗΝΗ;75;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;292;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;168;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;228;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;361;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;367;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;306;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;520;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;KΑT;110;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;KΗΦΙΣΙΑ;303;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΡΕΝTΗΣ;1;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΡΟΥΦ;2;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;ΜΑΓΟΥΛΑ;2;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;599;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;3;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;233;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΦΑΛΗΡΟ;296;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;492;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΜΟΣΧΑTΟ;234;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;330;;;1/5/2024 7:49;1/5/2024 1:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;468;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΕΙΡΗΝΗ;31;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;62;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;272;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑTTΙKΗ;1265;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;417;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;521;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;KΑT;59;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
1;UKN;1251;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;258;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;519;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;82;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;178;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;2;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;239;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;103;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;82;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;331;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;174;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;249;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;38;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;246;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
4;TRAM;110;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΝΙΚΑΙΑ;92;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;99;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;403;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;241;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;411;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;196;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;1298;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;KΑTΕΧΑKΗ;127;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;105;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;459;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΛΙΜΟΣ;138;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;317;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΦΑΛΗΡΟ;171;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;168;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;391;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;248;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΣΕΠOΛΙΑ;201;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;164;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;122;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;311;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;297;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;157;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;222;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;417;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;286;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;493;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΔΑΦΝΗ;427;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;181;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΘΗΣΕΙΟ;232;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;4;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
3;ΠΕΙΡΑΙΑΣ;2;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;TΑΥΡΟΣ;146;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
3;ΑΝΩ ΛΙΟΣΙΑ;1;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;201;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;2;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;1;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΜΟΣΧΑTΟ;157;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;KΗΦΙΣΙΑ;202;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;68;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΕΛΛΗΝΙKO;298;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;230;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;6;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;178;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;381;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;594;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;212;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;463;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΟΜOΝΟΙΑ;623;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;282;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;1404;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;KΟΡΩΠΙ;19;;;1/5/2024 7:49;1/5/2024 2:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;73;;;1/5/2024 7:49;1/5/2024 3:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;136;;;1/5/2024 7:49;1/5/2024 3:00;;;;Boarding
